ID,Survey_Year,Ethnicity,Food,ew,ew2,mw,mw2,ewmw
37,201819,1,4604,32295.42,73021380.99,58414.06,2435103.969,676170.3418
38,201819,1,4605,13292.12,32300153.44,58414.06,2435103.969,461110.1118
39,201819,1,4607,28889.5,154316947.8,58414.06,2435103.969,1749771.393
40,201819,1,5101,56039.18,193298941.4,58414.06,2435103.969,1224000.39
41,201819,1,5502,1210849.74,9537532599,58414.06,2435103.969,40451513.51
42,201819,1,5505,3419733.65,24243867915,58414.06,2435103.969,129681378
43,201819,1,5801,4608545.5,34334926157,58414.06,2435103.969,166198479.9
44,201819,1,5903,2456116.19,21406560936,58414.06,2435103.969,95924246.96
45,201819,1,5904,1436363.24,17601525624,58414.06,2435103.969,62502394.23
46,201819,1,6201,643788.19,2292926510,58414.06,2435103.969,21657970.24
47,201819,1,6601,1374437.39,7200200215,58414.06,2435103.969,46603432.07
48,201819,1,7102,700828.18,3433906470,58414.06,2435103.969,25213561.86
49,201819,1,7401,10350018.2,198420970324,58414.06,2435103.969,432526159.3
50,201819,1,7703,1042588.88,18895793004,58414.06,2435103.969,34311153.1
51,201819,1,7704,155021.01,1343787434,58414.06,2435103.969,5037602.063
52,201819,1,7801,39286.25,308007444.4,58414.06,2435103.969,1068111.085
53,201819,1,7901,3119452.59,25274758571,58414.06,2435103.969,120846499.3
54,201819,1,8001,206009.92,1032793581,58414.06,2435103.969,9564243.899
55,201819,1,8302,774943.53,4260374932,58414.06,2435103.969,27728830.85
56,201819,1,8303,691457.43,2937363812,58414.06,2435103.969,25302026.16
57,201819,1,8401,2635986.36,21908614359,58414.06,2435103.969,93750412.47
58,201819,1,8501,1653837.19,19880156368,58414.06,2435103.969,82910495.37
59,201819,1,8901,7348242.18,306278145061,58414.06,2435103.969,308551069.5
60,201819,1,8902,7129029.03,104096291727,58414.06,2435103.969,285323992.9
61,201819,1,9301,212745.77,634404379.2,58414.06,2435103.969,6735562.995
62,201819,1,9302,1478866.87,13543111501,58414.06,2435103.969,63995225.24
63,201819,1,9403,44057.16,105010586.9,58414.06,2435103.969,1057729.387
64,201819,1,9501,195123.52,1341490366,58414.06,2435103.969,7068654.672
65,201819,1,9502,1181168.91,18200873076,58414.06,2435103.969,52861198.91
66,201819,1,9503,1260910.28,31600096654,58414.06,2435103.969,66115871.39
67,201819,1,9504,251315.44,1039539203,58414.06,2435103.969,9843981.33
68,201819,1,9505,5804326.02,163418082750,58414.06,2435103.969,234453361.3
69,201819,1,9506,30932.35,197514740.2,58414.06,2435103.969,1613798.229
70,201819,1,10201,1522700.3,24378687878,58414.06,2435103.969,41668816.98
71,201819,1,10202,237042.52,2222696393,58414.06,2435103.969,7853983.161
72,201819,1,10601,301854.01,2627572446,58414.06,2435103.969,8443420.137
73,201819,1,10602,24193.38,108400374.4,58414.06,2435103.969,717147.1269
74,201819,1,10701,2523354.57,36255638375,58414.06,2435103.969,96108316.44
75,201819,1,10702,156723.94,1822817455,58414.06,2435103.969,5492556.604
76,201819,1,10801,1440466.82,14236572959,58414.06,2435103.969,50117828.3
77,201819,1,11401,470425.62,3547741362,58414.06,2435103.969,12986319.45
78,201819,1,11702,1090369.56,20027507246,58414.06,2435103.969,36540865.96
79,201819,1,11703,704880.31,6356742722,58414.06,2435103.969,24255848.82
80,201819,1,11801,1690424.71,21008779703,58414.06,2435103.969,57160313.34
81,201819,1,11901,221230.89,1080664754,58414.06,2435103.969,4506818.701
82,201819,1,12001,1820708.49,11723865773,58414.06,2435103.969,66445676.23
83,201819,1,12103,5168663.44,65669379151,58414.06,2435103.969,176411448.5
84,201819,1,12304,94855.12,575515148.8,58414.06,2435103.969,3520212.218
85,201819,1,12305,661238.91,17166359738,58414.06,2435103.969,21387693.14
86,201819,1,12901,3656525.87,18758141072,58414.06,2435103.969,135836937.7
87,201819,1,13501,2455510.5,17719818039,58414.06,2435103.969,88320908.19
88,201819,1,13801,1539636.91,9179137234,58414.06,2435103.969,60830090.42
89,201819,1,13802,89717.44,249555847,58414.06,2435103.969,2914669.78
90,201819,1,13901,39816.31,52487632.34,58414.06,2435103.969,1345208.145
91,201819,1,14304,764018.91,4433277829,58414.06,2435103.969,27478879.95
92,201819,1,14305,604730.59,2238502323,58414.06,2435103.969,23582962.08
93,201819,1,14802,704428.83,2892442658,58414.06,2435103.969,22027390.68
94,201819,1,14803,268007.41,878564828.8,58414.06,2435103.969,7987245.293
95,201819,1,14805,79913.61,225463651.5,58414.06,2435103.969,2676940.258
96,201819,1,14807,333465.7,1184831790,58414.06,2435103.969,11157463.01
97,201819,1,15001,759601.08,2363416073,58414.06,2435103.969,26543709.69
98,201819,1,15101,508894.56,2083631563,58414.06,2435103.969,21576137.24
99,201819,1,15201,222834.78,565316088.8,58414.06,2435103.969,6188731.592
100,201819,1,15301,181257.79,705147339.8,58414.06,2435103.969,6304459.353
101,201819,1,15401,493848.1,2370087575,58414.06,2435103.969,15087157.64
102,201819,1,15504,2130669.41,7555855998,58414.06,2435103.969,71599320.86
103,201819,1,15505,948993.99,2904572239,58414.06,2435103.969,35275464.68
104,201819,1,15506,804635.1,2942993479,58414.06,2435103.969,30804391.51
105,201819,1,16201,539715.58,1099848570,58414.06,2435103.969,18388694.28
106,201819,1,16301,188711.49,342499814.7,58414.06,2435103.969,5889940.352
107,201819,1,16401,1186617.55,2962541171,58414.06,2435103.969,41623644.2
108,201819,1,16701,948704.42,2797537609,58414.06,2435103.969,34412902.47
109,201819,1,16702,1517593.13,6318147930,58414.06,2435103.969,56928976.66
110,201819,1,16801,223976.88,493645305.5,58414.06,2435103.969,8212049.104
111,201819,1,16901,656015.45,2495238456,58414.06,2435103.969,22446214.8
112,201819,1,17101,708274.16,2812787374,58414.06,2435103.969,26089096.07
113,201819,1,17201,955289.82,1932067571,58414.06,2435103.969,36434569.66
114,201819,1,17301,111707.7,116655416.8,58414.06,2435103.969,4017371.908
115,201819,1,17401,949989.73,2669573671,58414.06,2435103.969,32145155.22
116,201819,1,17501,1558081.22,4030045213,58414.06,2435103.969,52301221.31
117,201819,1,17601,791402.08,1373292586,58414.06,2435103.969,33059869.34
118,201819,1,17701,1488223.35,4129521955,58414.06,2435103.969,50432629.11
119,201819,1,17801,2850392.47,13329871935,58414.06,2435103.969,99155853.45
120,201819,1,18301,953724.38,4226530431,58414.06,2435103.969,36180026.18
121,201819,1,18302,1177942.05,4986414697,58414.06,2435103.969,44607891.73
122,201819,1,18303,2282668.27,9401176248,58414.06,2435103.969,84492277.31
123,201819,1,18304,729908.41,3000582140,58414.06,2435103.969,26592929.62
124,201819,1,18401,800225.38,2497025623,58414.06,2435103.969,32770903.64
125,201819,1,18501,191517.67,270720760.8,58414.06,2435103.969,6549807.503
126,201819,1,18802,1187402.88,3767073328,58414.06,2435103.969,42957932.56
127,201819,1,18803,397773.26,1157443445,58414.06,2435103.969,14483820.68
128,201819,1,19101,518005.22,1642408120,58414.06,2435103.969,20162112.44
129,201819,1,19201,182369.11,698288478.9,58414.06,2435103.969,5985129.967
130,201819,1,19501,39782.93,107413764.3,58414.06,2435103.969,1339929.524
131,201819,1,19602,168109.87,336187659.7,58414.06,2435103.969,7504985.983
132,201819,1,19603,48726.47,142373185.2,58414.06,2435103.969,1606173.702
133,201819,1,19702,1941320.18,8840381673,58414.06,2435103.969,77915076.01
134,201819,1,19703,2618710.82,21849302808,58414.06,2435103.969,104950700.6
135,201819,1,19801,24000.96,51752260.88,58414.06,2435103.969,618328.6308
136,201819,1,19901,34533.92,48361726.39,58414.06,2435103.969,1487730.432
137,201819,1,20002,5636341.48,46931148530,58414.06,2435103.969,232508294.9
138,201819,1,20101,1483283.43,9439761152,58414.06,2435103.969,57789456.48
139,201819,1,20301,635469.36,1543253475,58414.06,2435103.969,20556310.01
140,201819,1,20401,50331.6,84112641.47,58414.06,2435103.969,1874675.299
141,201819,1,20601,4910203.58,68296696735,58414.06,2435103.969,176718719.4
142,201819,1,20604,1290254.77,17606401964,58414.06,2435103.969,52089462.64
143,201819,1,20801,687454.36,2306828985,58414.06,2435103.969,26500860.76
144,201819,1,21001,872281.43,3599888237,58414.06,2435103.969,27931492.92
145,201819,1,21401,2165787,9191462756,58414.06,2435103.969,79432332.47
146,201819,1,21701,2880154.37,17452863545,58414.06,2435103.969,106940920.1
147,201819,1,21801,714655.23,2229400114,58414.06,2435103.969,23013704.46
148,201819,1,22101,2930060.53,24175652628,58414.06,2435103.969,109780393.9
149,201819,1,22201,2333568.21,13727210442,58414.06,2435103.969,79559766.99
150,201819,1,22701,5718986.62,72825574389,58414.06,2435103.969,205926261
151,201819,1,22801,2519414.08,8099282373,58414.06,2435103.969,88551799.9
152,201819,1,22901,788916.94,5192614043,58414.06,2435103.969,35782988.64
153,201819,1,23101,1274860.59,6582098920,58414.06,2435103.969,44693411.37
154,201819,1,23301,291171.53,2152727235,58414.06,2435103.969,14987314.48
155,201819,1,23601,569753.68,2425465485,58414.06,2435103.969,19625285.07
156,201819,1,24001,1074561.82,7140368896,58414.06,2435103.969,35107159.44
157,201819,1,24101,457090.2,3096674409,58414.06,2435103.969,15006756.35
158,201819,1,24502,3272996.67,38251734219,58414.06,2435103.969,112170864.3
159,201819,1,24503,334928.44,1215852744,58414.06,2435103.969,10904385.01
160,201819,1,24801,3414903.27,27229099951,58414.06,2435103.969,141153648.4
161,201819,1,25102,347376.04,942509396,58414.06,2435103.969,13352603.75
162,201819,1,25202,2754011.51,16329986611,58414.06,2435103.969,118653349.4
163,201819,1,25701,6600.1,19185437.17,58414.06,2435103.969,180212.028
164,201819,1,25801,119521.28,382341306.4,58414.06,2435103.969,4458213.051
165,201819,1,25901,462912.62,1561338099,58414.06,2435103.969,13987187.65
166,201819,1,26001,1844712.93,6708725236,58414.06,2435103.969,62196597.08
167,201819,1,26302,1790006.39,9091421634,58414.06,2435103.969,74956971
168,201819,1,26303,333295.21,874542544.1,58414.06,2435103.969,11445914.52
169,201819,1,26304,680217.27,2271645843,58414.06,2435103.969,28030173.54
170,201819,1,26305,64120.95,106552398.6,58414.06,2435103.969,1696590.83
171,201819,1,26308,2998965.7,19167647253,58414.06,2435103.969,110234562
172,201819,1,26309,1594772.88,14042994812,58414.06,2435103.969,55206509.27
173,201819,1,26310,828462.77,9775356447,58414.06,2435103.969,33495463.77
174,201819,1,26311,566755.64,3924107800,58414.06,2435103.969,24681817.05
175,201819,1,26401,362495.15,1471937869,58414.06,2435103.969,13029474.81
176,201819,1,26701,2026571.69,8398289390,58414.06,2435103.969,73974182.22
177,201819,1,27001,6974743.6,118372871945,58414.06,2435103.969,268603458.7
178,201819,1,27002,392799.11,4750200731,58414.06,2435103.969,14158649.55
179,201819,1,27101,566279.36,3346779506,58414.06,2435103.969,23403054.37
180,201819,1,27402,4279597.68,32942018876,58414.06,2435103.969,152471243.8
181,201819,1,27403,993701.05,3662077103,58414.06,2435103.969,35815830.96
182,201819,1,27702,3566227.82,22873612687,58414.06,2435103.969,141413245.6
183,201819,1,28101,625209.49,2146471717,58414.06,2435103.969,19436102.73
184,201819,1,28202,850639.5,4868119175,58414.06,2435103.969,25090210.05
185,201819,1,28203,1771683.74,10951850024,58414.06,2435103.969,71944117.73
186,201819,1,28204,1481837.98,9868061841,58414.06,2435103.969,66948665.6
187,201819,1,28205,878550.08,4258967171,58414.06,2435103.969,32983301.18
188,201819,1,28502,317848.15,905904609.4,58414.06,2435103.969,10709971.74
189,201819,1,28503,157346.83,377412490.8,58414.06,2435103.969,4733313.218
190,201819,1,28601,608383.25,3162929655,58414.06,2435103.969,21224731.96
191,201819,1,28702,754334.67,4366040894,58414.06,2435103.969,30177314.51
192,201819,1,28703,927368.94,3497086712,58414.06,2435103.969,33453222.06
193,201819,1,28704,1477782.81,13027841424,58414.06,2435103.969,60766185.67
194,201819,1,29001,1277131.6,83537874913,58414.06,2435103.969,46515272.14
195,201819,1,29101,254655.57,2237969170,58414.06,2435103.969,11615239.8
196,201819,1,29402,372334.96,1729039957,58414.06,2435103.969,13036069.41
197,201819,1,29501,307085.91,1421394001,58414.06,2435103.969,10487579.27
198,201819,1,29502,2002686.77,13577705889,58414.06,2435103.969,88719930.23
199,201819,1,29503,264695.66,2810832676,58414.06,2435103.969,11496100.48
200,201819,1,29601,4358950.26,51345727867,58414.06,2435103.969,193077420
201,201819,1,29602,4463078.59,182183037486,58414.06,2435103.969,208006571.5
202,201819,1,29907,296493.05,1539979513,58414.06,2435103.969,11399567.7
203,201819,1,29909,2104345.47,11155219806,58414.06,2435103.969,91258761.76
204,201819,1,29915,719274,3387644617,58414.06,2435103.969,24201074.35
205,201819,1,29916,260529.3,864335469.3,58414.06,2435103.969,11058012.83
206,201819,1,29919,3454694.25,24072462772,58414.06,2435103.969,150326870.2
207,201819,1,30101,344706.48,1505983619,58414.06,2435103.969,12501629.07
208,201819,1,30401,1810143.59,14034294203,58414.06,2435103.969,63027751.81
209,201819,1,30701,2128139.24,33498772521,58414.06,2435103.969,76378816.38
210,201819,1,30801,3104684.15,26972414414,58414.06,2435103.969,94969169.86
211,201819,1,30901,3721.25,13847701.56,58414.06,2435103.969,213041.5625
212,201819,1,31001,119666.1,774532223,58414.06,2435103.969,3603615.179
213,201819,1,31201,366893.09,2193188760,58414.06,2435103.969,13742588.7
214,201819,1,31301,140226.39,885988278.3,58414.06,2435103.969,5916109.265
215,201819,1,31401,1962299.03,16765756993,58414.06,2435103.969,92427377.69
216,201819,1,31501,569550.65,13515559424,58414.06,2435103.969,22424547.01
217,201819,1,31801,1733375.87,9826795615,58414.06,2435103.969,55190625.7
218,201819,1,31901,210193.75,721835298.5,58414.06,2435103.969,6989488.511
219,201819,1,32001,43612.46,220347160.3,58414.06,2435103.969,1603258.639
220,201819,1,32101,53503.27,529020956.1,58414.06,2435103.969,1626799.905
221,201819,1,32201,1197,1432809,58414.06,2435103.969,14328.09
222,201819,1,32302,1831610.75,8644416010,58414.06,2435103.969,71253725.85
223,201819,1,32303,770347.16,7325725658,58414.06,2435103.969,37523040.34
224,201819,1,32702,411656.85,1082164793,58414.06,2435103.969,14414674.08
225,201819,1,32703,4533982.36,33959116296,58414.06,2435103.969,179433486
226,201819,1,32704,284006.37,1084970316,58414.06,2435103.969,13752544.94
227,201819,1,32801,549947.82,2058653845,58414.06,2435103.969,19086579.09
228,201819,1,32901,237049.4,951427532.2,58414.06,2435103.969,8997266.537
229,201819,1,33203,1791432.91,14347476060,58414.06,2435103.969,73433439.04
230,201819,1,33302,1675001.32,13122193175,58414.06,2435103.969,80609118.62
231,201819,1,33303,698800.81,4509916083,58414.06,2435103.969,30676424.65
232,201819,1,33304,274588.1,3082809581,58414.06,2435103.969,11903206.3
233,201819,1,33401,122529.92,228850011.3,58414.06,2435103.969,4133621.363
234,201819,1,33501,208270.93,1043067514,58414.06,2435103.969,6139105.166
235,201819,1,33602,216950.69,954460803.6,58414.06,2435103.969,7916145.154
236,201819,1,33603,943960.63,5809990047,58414.06,2435103.969,33375780.32
237,201819,1,33604,1011248.26,3455619274,58414.06,2435103.969,36888873.99
238,201819,1,33605,39201.5,776067882.3,58414.06,2435103.969,900547.01
239,201819,1,33606,467660.23,3797930090,58414.06,2435103.969,17172760.44
240,201819,1,33607,187923.49,1148741721,58414.06,2435103.969,10107354.01
241,201819,1,33901,765875.75,9492912588,58414.06,2435103.969,27884273.27
242,201819,1,34001,805984.12,6143028495,58414.06,2435103.969,29095136.91
243,201819,1,34101,5831917.97,112698775531,58414.06,2435103.969,263989304.3
244,201819,1,34301,989299.44,4444492455,58414.06,2435103.969,42153465.34
245,201819,1,34401,5755792.98,99536491724,58414.06,2435103.969,226443859.8
246,201819,1,35001,4388148.23,39345027681,58414.06,2435103.969,167096606.4
247,201819,1,35101,5886355.52,107280850984,58414.06,2435103.969,213936744.8
248,201819,1,35202,401089.66,1356972811,58414.06,2435103.969,16580867.41
249,201819,1,35301,185095.87,502784347.6,58414.06,2435103.969,6629792.138
250,201819,1,35302,3099903.79,22431857321,58414.06,2435103.969,126759867.9
251,201819,1,35401,331213.92,1297001479,58414.06,2435103.969,9705882.94
252,201819,1,35501,14749.08,40075544.65,58414.06,2435103.969,647215.0112
253,201819,1,38102,3358223.81,104737638954,58414.06,2435103.969,123205938.8
254,201819,1,38202,7037069.58,310468514034,58414.06,2435103.969,292985677.8
255,201819,1,38302,2449185.52,78175987819,58414.06,2435103.969,103570175.7
256,201819,1,38402,3753816.22,745824233308,58414.06,2435103.969,160416012.4
257,201819,1,38403,20537973.94,1497095079292,58414.06,2435103.969,660604012.9
258,201819,1,38501,266542.6,2278709211,58414.06,2435103.969,10823216.64
259,201819,1,38601,667475.05,16651166153,58414.06,2435103.969,24468937.17
260,201819,1,38701,8971166.19,462559832026,58414.06,2435103.969,264119581.7
261,201819,1,38801,1157753.61,29736886804,58414.06,2435103.969,32823111.35
262,201819,1,38901,86969.39,353239835.6,58414.06,2435103.969,3252376.201
263,201819,1,4,2079609.58,18946005009,58414.06,2435103.969,78045945.85
264,201819,1,9,92754.75,398411397.2,58414.06,2435103.969,2736600.152
265,201819,1,11,980545.23,41631879722,58414.06,2435103.969,42940657.62
266,201819,1,12,18692.28,80462760.59,58414.06,2435103.969,492842.7824
267,201819,1,13,6482412.36,60057598793,58414.06,2435103.969,231358199.5
268,201819,1,15,7923245.43,84222277033,58414.06,2435103.969,301200150.6
269,201819,1,16,3934762.27,40115764374,58414.06,2435103.969,150544242.2
270,201819,1,17,1242256.95,5071815554,58414.06,2435103.969,48816083.48
271,201819,1,22,10271586.45,140217137004,58414.06,2435103.969,386941860.2
272,201819,1,23,911321.68,3892690129,58414.06,2435103.969,32022243.4
273,201819,1,31,10097834.4,289648653010,58414.06,2435103.969,426447521.9
274,201819,1,36,2258057.61,33997203151,58414.06,2435103.969,69426138.28
275,201819,1,41,2803525.48,29295657688,58414.06,2435103.969,108196014
276,201819,1,46,76695.54,262125058.9,58414.06,2435103.969,3001262.748
277,201819,1,51,56039.18,193298941.4,58414.06,2435103.969,1224000.39
278,201819,1,55,4630583.39,40125021005,58414.06,2435103.969,170132891.6
279,201819,1,58,4608545.5,34334926157,58414.06,2435103.969,166198479.9
280,201819,1,59,3892479.43,44308533962,58414.06,2435103.969,158426641.2
281,201819,1,62,643788.19,2292926510,58414.06,2435103.969,21657970.24
282,201819,1,66,1374437.39,7200200215,58414.06,2435103.969,46603432.07
283,201819,1,71,700828.18,3433906470,58414.06,2435103.969,25213561.86
284,201819,1,74,10350018.2,198420970324,58414.06,2435103.969,432526159.3
285,201819,1,77,1197609.89,20426594371,58414.06,2435103.969,39348755.16
286,201819,1,78,39286.25,308007444.4,58414.06,2435103.969,1068111.085
287,201819,1,79,3119452.59,25274758571,58414.06,2435103.969,120846499.3
288,201819,1,80,206009.92,1032793581,58414.06,2435103.969,9564243.899
289,201819,1,83,1466400.96,8095805335,58414.06,2435103.969,53030857.01
290,201819,1,84,2635986.36,21908614359,58414.06,2435103.969,93750412.47
291,201819,1,85,1653837.19,19880156368,58414.06,2435103.969,82910495.37
292,201819,1,89,14477271.21,517437280869,58414.06,2435103.969,593875062.5
293,201819,1,93,1691612.64,14710287207,58414.06,2435103.969,70730788.23
294,201819,1,94,44057.16,105010586.9,58414.06,2435103.969,1057729.387
295,201819,1,95,8723776.52,270444137551,58414.06,2435103.969,371956865.8
296,201819,1,102,1759742.82,26725788663,58414.06,2435103.969,49522800.15
297,201819,1,106,326047.39,2735972820,58414.06,2435103.969,9160567.264
298,201819,1,107,2680078.51,38572819484,58414.06,2435103.969,101600873
299,201819,1,108,1440466.82,14236572959,58414.06,2435103.969,50117828.3
300,201819,1,114,470425.62,3547741362,58414.06,2435103.969,12986319.45
301,201819,1,117,1795249.87,28312129399,58414.06,2435103.969,60796714.78
302,201819,1,118,1690424.71,21008779703,58414.06,2435103.969,57160313.34
303,201819,1,119,221230.89,1080664754,58414.06,2435103.969,4506818.701
304,201819,1,120,1820708.49,11723865773,58414.06,2435103.969,66445676.23
305,201819,1,121,5168663.44,65669379151,58414.06,2435103.969,176411448.5
306,201819,1,123,756094.03,17997225125,58414.06,2435103.969,24907905.35
307,201819,1,129,3656525.87,18758141072,58414.06,2435103.969,135836937.7
308,201819,1,135,2455510.5,17719818039,58414.06,2435103.969,88320908.19
309,201819,1,138,1629354.35,9671000003,58414.06,2435103.969,63744760.2
310,201819,1,139,39816.31,52487632.34,58414.06,2435103.969,1345208.145
311,201819,1,143,1368749.5,7326565755,58414.06,2435103.969,51061842.03
312,201819,1,148,1385815.55,5927634688,58414.06,2435103.969,43849039.24
313,201819,1,150,759601.08,2363416073,58414.06,2435103.969,26543709.69
314,201819,1,151,508894.56,2083631563,58414.06,2435103.969,21576137.24
315,201819,1,152,222834.78,565316088.8,58414.06,2435103.969,6188731.592
316,201819,1,153,181257.79,705147339.8,58414.06,2435103.969,6304459.353
317,201819,1,154,493848.1,2370087575,58414.06,2435103.969,15087157.64
318,201819,1,155,3884298.5,18235258418,58414.06,2435103.969,137679177.1
319,201819,1,162,539715.58,1099848570,58414.06,2435103.969,18388694.28
320,201819,1,163,188711.49,342499814.7,58414.06,2435103.969,5889940.352
321,201819,1,164,1186617.55,2962541171,58414.06,2435103.969,41623644.2
322,201819,1,167,2466297.55,11651564223,58414.06,2435103.969,91341879.13
323,201819,1,168,223976.88,493645305.5,58414.06,2435103.969,8212049.104
324,201819,1,169,656015.45,2495238456,58414.06,2435103.969,22446214.8
325,201819,1,171,708274.16,2812787374,58414.06,2435103.969,26089096.07
326,201819,1,172,955289.82,1932067571,58414.06,2435103.969,36434569.66
327,201819,1,173,111707.7,116655416.8,58414.06,2435103.969,4017371.908
328,201819,1,174,949989.73,2669573671,58414.06,2435103.969,32145155.22
329,201819,1,175,1558081.22,4030045213,58414.06,2435103.969,52301221.31
330,201819,1,176,791402.08,1373292586,58414.06,2435103.969,33059869.34
331,201819,1,177,1488223.35,4129521955,58414.06,2435103.969,50432629.11
332,201819,1,178,2850392.47,13329871935,58414.06,2435103.969,99155853.45
333,201819,1,183,5144243.11,41272812977,58414.06,2435103.969,191873124.8
334,201819,1,184,800225.38,2497025623,58414.06,2435103.969,32770903.64
335,201819,1,185,191517.67,270720760.8,58414.06,2435103.969,6549807.503
336,201819,1,188,1585176.14,5598425859,58414.06,2435103.969,57441753.24
337,201819,1,191,518005.22,1642408120,58414.06,2435103.969,20162112.44
338,201819,1,192,182369.11,698288478.9,58414.06,2435103.969,5985129.967
339,201819,1,195,39782.93,107413764.3,58414.06,2435103.969,1339929.524
340,201819,1,196,216836.34,489097419.5,58414.06,2435103.969,9111159.684
341,201819,1,197,4560031,39346863255,58414.06,2435103.969,182865776.6
342,201819,1,198,24000.96,51752260.88,58414.06,2435103.969,618328.6308
343,201819,1,199,34533.92,48361726.39,58414.06,2435103.969,1487730.432
344,201819,1,200,5636341.48,46931148530,58414.06,2435103.969,232508294.9
345,201819,1,201,1483283.43,9439761152,58414.06,2435103.969,57789456.48
346,201819,1,203,635469.36,1543253475,58414.06,2435103.969,20556310.01
347,201819,1,204,50331.6,84112641.47,58414.06,2435103.969,1874675.299
348,201819,1,206,6200458.35,99337609515,58414.06,2435103.969,228808182
349,201819,1,208,687454.36,2306828985,58414.06,2435103.969,26500860.76
350,201819,1,210,872281.43,3599888237,58414.06,2435103.969,27931492.92
351,201819,1,214,2165787,9191462756,58414.06,2435103.969,79432332.47
352,201819,1,217,2880154.37,17452863545,58414.06,2435103.969,106940920.1
353,201819,1,218,714655.23,2229400114,58414.06,2435103.969,23013704.46
354,201819,1,221,2930060.53,24175652628,58414.06,2435103.969,109780393.9
355,201819,1,222,2333568.21,13727210442,58414.06,2435103.969,79559766.99
356,201819,1,227,5718986.62,72825574389,58414.06,2435103.969,205926261
357,201819,1,228,2519414.08,8099282373,58414.06,2435103.969,88551799.9
358,201819,1,229,788916.94,5192614043,58414.06,2435103.969,35782988.64
359,201819,1,231,1274860.59,6582098920,58414.06,2435103.969,44693411.37
360,201819,1,233,291171.53,2152727235,58414.06,2435103.969,14987314.48
361,201819,1,236,569753.68,2425465485,58414.06,2435103.969,19625285.07
362,201819,1,240,1074561.82,7140368896,58414.06,2435103.969,35107159.44
363,201819,1,241,457090.2,3096674409,58414.06,2435103.969,15006756.35
364,201819,1,245,3607925.11,42039407282,58414.06,2435103.969,123075249.3
365,201819,1,248,3414903.27,27229099951,58414.06,2435103.969,141153648.4
366,201819,1,251,347376.04,942509396,58414.06,2435103.969,13352603.75
367,201819,1,252,2754011.51,16329986611,58414.06,2435103.969,118653349.4
368,201819,1,257,6600.1,19185437.17,58414.06,2435103.969,180212.028
369,201819,1,258,119521.28,382341306.4,58414.06,2435103.969,4458213.051
370,201819,1,259,462912.62,1561338099,58414.06,2435103.969,13987187.65
371,201819,1,260,1844712.93,6708725236,58414.06,2435103.969,62196597.08
372,201819,1,263,8856596.81,101432207489,58414.06,2435103.969,339748002
373,201819,1,264,362495.15,1471937869,58414.06,2435103.969,13029474.81
374,201819,1,267,2026571.69,8398289390,58414.06,2435103.969,73974182.22
